Digit,euler,Area,Perimetro,xm,ym,xx,yy,xy,red,green,blue
8,-2,1574,515,107.79034307496823,70.90787801778907,191.60661576540042,1143.6007892710159,-177.32681083489842,0.05844980940279543,0.036848792884371026,0.14294790343074967
8,-3,1453,473,282.55264969029594,66.14728148657949,272.9918942179647,684.8014327335668,-65.24450587317551,0.08947006194081211,0.02615278733654508,0.1486579490708878
8,1,671,91,118.76751117734725,44.57078986587183,44.26487592200465,72.70698581426427,1.0090062877443415,0.2473919523099851,0.22801788375558868,0.17436661698956782
8,1,666,95,287.97747747747746,44.71921921921922,88.36135459784418,34.10284383482576,-8.97479235992796,0.08408408408408409,0.2222222222222222,0.07207207207207207
8,0,1551,511,462.23855577047067,78.82591876208897,403.6568242198264,800.8194700617432,-70.48909731913591,0.02321083172147002,0.10767246937459704,0.15022566086395875
8,-1,1422,460,843.9620253164557,79.71448663853727,246.81852979410905,781.1730531471503,-119.70001246238826,0.13220815752461323,0.17721518987341772,0.08579465541490858
8,-1,1777,602,645.4068655036579,84.96004501969611,494.38538899313426,976.882477882049,-78.91227492922917,0.11198649409116489,0.09566685424873382,0.07371975239167136
8,1,1209,126,648.0752688172043,56.84119106699752,188.4500831576297,57.23201710906869,-33.91691347154847,0.18114143920595532,0.0934656741108354,0.1000827129859388
8,1,948,103,848.3386075949367,57.037974683544306,94.42648413719144,64.08505581370491,-1.7691876301832963,0.04852320675105485,0.0189873417721519,0.26054852320675104
8,1,1485,125,282.73333333333335,83.83164983164983,114.59959595958935,128.40128785044635,-26.855667789001018,0.12727272727272726,0.07205387205387205,0.014814814814814815
8,1,2536,173,461.66009463722395,95.61750788643533,195.81900693112402,216.20543479883418,-18.945862855638552,0.07728706624605679,0.07294952681388013,0.07531545741324921
8,1,760,104,101.725,104.61447368421052,52.230953947369926,114.29479051246562,-45.042861842104685,0.31842105263157894,0.3171052631578947,0.006578947368421052
8,1,2245,150,643.8476614699332,109.54922048997773,200.84538985422114,163.24356843468013,-4.201410508874687,0.09220489977728286,0.0,0.05790645879732739
8,1,931,100,838.3458646616541,104.66380236305048,70.40669342537876,84.70222356566592,6.325731083896244,0.09452201933404941,0.17185821697099893,0.11922663802363051
8,1,3048,1074,982.9717847769028,671.1856955380578,0.913902063970454,80759.6407140175,6.321512407041155,0.015748031496062992,0.03871391076115486,0.06988188976377953
8,-1,1335,428,177.93408239700375,200.9056179775281,220.7117597385295,671.4607549551802,-85.212213946048,0.1146067415730337,0.03670411985018727,0.062172284644194754
8,-1,1522,484,358.16819973718793,202.86727989487517,323.7049545776972,736.003410340847,-107.84561343831592,0.05387647831800263,0.08081471747700394,0.009198423127463863
8,-1,1700,544,551.9011764705882,210.59882352941176,401.51023391005583,978.4202339100375,-99.45846920413896,0.05235294117647059,0.1288235294117647,0.028823529411764706
8,1,661,87,362.5673222390318,175.73827534039333,67.00189736817265,42.40502516473862,7.0698135360871674,0.24508320726172467,0.340393343419062,0.20726172465960666
8,1,674,84,180.41394658753708,177.1899109792285,65.18028027014952,44.432776549932896,-0.8619957911068923,0.1142433234421365,0.18694362017804153,0.2403560830860534
8,1,1052,107,556.0836501901141,180.90209125475286,94.53292660001898,75.1757750943325,7.127961948266602,0.13307984790874525,0.019961977186311788,0.05038022813688213
8,-1,1376,439,744.952761627907,213.4578488372093,156.8865766756935,929.0941535120364,-114.85482545464765,0.10901162790697674,0.0806686046511628,0.17732558139534885
8,-1,1131,391,916.1909814323608,206.29089301503095,134.02718656987417,674.4962831105731,40.71544395113597,0.020335985853227233,0.16357206012378425,0.03978779840848806
8,1,641,84,748.9095163806552,183.9953198127925,53.43331037461758,56.87205297884793,-17.94114110895316,0.0374414976599064,0.0998439937597504,0.1294851794071763
8,1,644,82,915.4487577639752,182.12422360248448,52.700790382223204,53.73922688168386,-0.8833860576560255,0.2515527950310559,0.2748447204968944,0.2468944099378882
8,1,1756,134,354.0968109339408,219.04441913439635,143.328896435778,138.96613627990882,-15.399516658799257,0.05011389521640091,0.007403189066059226,0.05011389521640091
8,1,1115,106,174.15156950672645,219.74170403587445,79.74294596714753,100.59696032495413,-6.72587262964953,0.08340807174887892,0.10762331838565023,0.10762331838565023
8,1,2271,152,548.5394099515632,229.79832672831353,180.23171413881937,182.02625875894591,-7.951541277958313,0.10127697049757815,0.10171730515191546,0.10171730515191546
8,1,901,105,741.4450610432852,237.8312985571587,41.43455107836053,128.35999709288444,-0.8938409782713279,0.24195338512763595,0.05438401775804662,0.2397336293007769
