Digit,euler,Area,Perimetro,xm,ym,xx,yy,xy,red,green,blue
2,1,828,294,857.6847826086956,89.18840579710145,186.76416456629522,487.9910733039269,-57.4430266750569,0.24516908212560387,0.21618357487922704,0.30193236714975846
2,1,641,248,656.5413416536661,96.1606864274571,148.89415670232847,414.5404825241367,-103.12754787882295,0.2870514820592824,0.28549141965678626,0.3494539781591264
2,1,748,248,419.98262032085563,107.90374331550802,163.15611505904235,436.4934084474826,-10.023063284621458,0.22593582887700533,0.22593582887700533,0.22593582887700533
2,1,655,232,277.73893129770994,109.53587786259541,129.91199580443208,405.58917079424464,-44.77918303129263,0.36946564885496186,0.0,0.38625954198473283
2,1,606,215,105.26897689768977,114.45214521452145,82.49365802917055,391.7361587643918,33.734819026458354,0.2871287128712871,0.23102310231023102,0.08415841584158416
2,1,692,249,857.614161849711,220.77023121387282,210.9970826790668,391.36194618932495,-135.48460732062813,0.07658959537572255,0.07369942196531792,0.07369942196531792
2,1,501,189,637.6207584830339,226.02994011976048,164.08771279797656,240.67175827984465,-117.5874478587939,0.4111776447105788,0.1996007984031936,0.16966067864271456
2,1,677,280,269.9320531757755,241.05612998522895,158.598042017853,683.0367312563685,-100.0286824529976,0.0915805022156573,0.0915805022156573,0.1255539143279173
2,1,617,258,111.73581847649919,258.13614262560776,136.73571865748636,514.684868751152,-27.246043358227325,0.353322528363047,0.1458670988654781,0.353322528363047
2,1,828,320,860.5905797101449,332.6014492753623,302.88189193455037,334.6744906532258,-72.62331968068611,0.3031400966183575,0.27898550724637683,0.0
2,0,826,301,633.3970944309928,345.7784503631961,217.002122308244,445.6543055889633,-44.606939127261285,0.30387409200968524,0.30387409200968524,0.0
2,0,988,345,446.40485829959516,366.21963562753035,342.6194905669545,345.53779257979477,-50.149650051636854,0.030364372469635626,0.030364372469635626,0.16295546558704455
2,0,1102,361,267.54900181488205,388.39473684210526,294.4962376605981,628.5637835514208,-153.44901614289847,0.1705989110707804,0.1705989110707804,0.16606170598911071
2,1,846,278,115.63475177304964,396.5094562647754,116.70938333081904,929.0087758273003,-102.91084871652856,0.05319148936170213,0.05319148936170213,0.30141843971631205
2,1,886,308,848.6060948081264,479.44018058690745,202.32226533640642,536.3073697190848,-66.25889049115358,0.208803611738149,0.1162528216704289,0.13205417607223477
2,1,937,301,639.2411953041623,490.59871931696904,195.88846303225728,589.9969247205881,-36.80929622799158,0.11205976520811099,0.144076840981857,0.0736392742796158
2,1,956,303,446.55543933054395,507.2458158995816,196.1486001207959,654.5724197317904,-156.34678686471307,0.03765690376569038,0.23326359832635984,0.23326359832635984
2,1,973,307,257.0010277492292,534.2816032887976,237.3247677001491,557.2547180872061,-82.06298212055117,0.19218910585817062,0.17163412127440905,0.15827338129496402
2,1,483,172,104.31884057971014,568.9192546583851,95.0494794010865,194.7450329848798,-55.036366909705976,0.422360248447205,0.422360248447205,0.422360248447205
2,1,1179,362,863.1891433418151,646.0966921119593,260.1822061362909,991.283271500608,110.71792846394237,0.026293469041560644,0.0542832909245123,0.10432569974554708
2,1,998,287,651.7304609218437,656.5911823647294,132.56562523846515,669.7046116280835,38.67036879371153,0.11322645290581163,0.13226452905811623,0.1432865731462926
2,1,1140,331,437.54561403508774,683.180701754386,277.6373930439877,820.1392767005018,180.11368728836533,0.09385964912280702,0.16140350877192983,0.20789473684210527
2,1,1147,311,260.50566695727986,710.1952920662598,274.4347978768783,646.0717127961689,-41.61749729592702,0.1979075850043592,0.10723626852659111,0.06015693112467306
2,1,1227,364,100.01059494702527,720.6438467807661,206.792878782142,1405.03778406122,59.92879379937949,0.14343928280358598,0.14343928280358598,0.14343928280358598
2,0,1213,348,856.3355317394888,781.6850783182193,282.92039454414044,713.5644681925187,15.73386077862233,0.20692497938994228,0.20692497938994228,0.19703215169002472
2,-3,1285,340,658.3571984435798,802.730739299611,259.0140435131034,665.736058986513,-35.626777695375495,0.007782101167315175,0.017120622568093387,0.017120622568093387
2,0,1417,394,450.18207480592804,834.198306280875,320.20255800991436,664.9140973431058,-40.171604107599705,0.0465772759350741,0.016231474947071278,0.029640084685956247
2,0,1252,347,269.8466453674121,866.0103833865815,311.1266421010805,606.3058027283987,-47.202081780968,0.16932907348242812,0.13977635782747605,0.12779552715654952
2,0,1136,335,95.79929577464789,892.637323943662,231.12521077167185,784.6466350922128,-139.16962160286494,0.0994718309859155,0.1892605633802817,0.03961267605633803
2,1,1442,421,859.1685159500694,943.5672676837726,340.48131111240946,1022.7475555024575,-26.615011128480546,0.08183079056865465,0.08183079056865465,0.08183079056865465
2,1,1039,295,650.8257940327238,962.1915303176131,166.1881315879291,572.2433931345586,-6.021494718501344,0.14629451395572665,0.11934552454282965,0.10009624639076034
2,1,1166,313,466.27101200686104,987.2512864493997,212.0826416859927,517.1932873673504,16.569977257284336,0.006003430531732418,0.006003430531732418,0.20411663807890223
2,1,1051,277,258.3206470028544,1015.2626070409134,162.0027992007963,531.217431452591,-53.67316705302801,0.12654614652711704,0.09705042816365367,0.10846812559467174
2,1,931,269,85.81525241675618,1036.2255639097743,132.27736134874522,535.8030414383393,-75.753171866294,0.010741138560687433,0.09022556390977443,0.08592910848549946
2,1,954,314,872.2484276729559,1094.1205450733753,287.6982417625841,479.0871460339986,22.551814274280332,0.09643605870020965,0.05241090146750524,0.05241090146750524
2,1,1111,333,647.3501350135014,1125.0288028802881,369.57587531930767,621.2646969463676,-43.80306419485714,0.0612061206120612,0.04590459045904591,0.04590459045904591
2,1,981,303,469.67482161060144,1144.14373088685,230.05633852575556,580.5430519317742,90.21085642499384,0.14169215086646278,0.1743119266055046,0.1162079510703364
2,1,896,295,267.95982142857144,1174.3136160714287,204.77293925381673,644.8224038882181,-31.18159578286577,0.14397321428571427,0.14397321428571427,0.17633928571428573
2,1,902,311,97.29933481152993,1185.7937915742793,177.04565365952112,912.1392962669488,-68.82186665748304,0.0,0.23392461197339245,0.24501108647450112
2,1,1031,345,873.6614936954413,1291.8719689621726,297.19385189109016,893.0990299738478,167.46393517730758,0.027158098933074686,0.07371483996120272,0.2133850630455868
2,1,1066,310,639.8958724202627,1318.4418386491557,288.14206551469397,602.5937091899104,-101.60971473727841,0.013133208255159476,0.01125703564727955,0.124765478424015
2,-1,1103,330,463.3961922030825,1337.0126926563917,262.01438259953284,712.1140728038736,-21.221710508456454,0.038077969174977334,0.01813236627379873,0.03626473254759746
2,1,991,301,283.8476286579213,1359.9949545913219,183.78001203566964,757.8233852400444,58.38570952904411,0.18264379414732593,0.1503531786074672,0.06458123107971746
2,1,999,322,114.10310310310311,1367.2982982982983,177.90428466504272,928.0511582652107,15.96223751278012,0.055055055055055056,0.06006006006006006,0.06006006006006006
2,1,1212,373,918.9463696369637,1449.1567656765676,357.2834274144843,862.9919261727482,163.59999155858532,0.16419141914191418,0.18646864686468648,0.16501650165016502
2,1,1081,351,672.6373728029603,1463.8492136910268,245.9869103966048,652.0965974391438,-36.572718069539405,0.1572617946345976,0.07770582793709528,0.2294172062904718
2,1,1104,346,483.07608695652175,1489.945652173913,284.34384845619206,652.7760318210348,72.21246849407908,0.041666666666666664,0.01177536231884058,0.04619565217391304
2,1,1169,327,281.96407185628743,1495.857998289136,252.37681010946108,530.1269698170945,-40.069259257405065,0.07527801539777587,0.005988023952095809,0.09666381522668947
2,1,1055,298,114.3042654028436,1510.4483412322274,220.01832303856827,541.1402223668993,29.657898070581723,0.01800947867298578,0.09289099526066351,0.204739336492891
