Digit,euler,Area,Perimetro,xm,ym,xx,yy,xy,red,green,blue
9,0,1041,343,170.37560038424593,64.26993275696445,209.32770437056024,493.5111901011469,112.13012131799042,0.09510086455331412,0.14121037463976946,0.004803073967339097
9,0,1071,375,351.125116713352,76.13818860877684,213.2112365643552,645.8931354676952,6.027528222617548,0.06069094304388422,0.06909430438842204,0.1858076563958917
9,0,1186,402,538.0767284991568,81.34738617200675,247.9072661944083,766.5622908070254,62.70521741850098,0.08347386172006746,0.08684654300168634,0.08768971332209106
9,0,999,344,715.6016016016016,78.04404404404404,216.5199573948048,517.1832453073694,137.67620573526074,0.16216216216216217,0.05305305305305305,0.07707707707707707
9,0,1057,319,889.9318826868496,78.10690633869442,175.73802795971278,400.77854265253427,79.31381008173048,0.03500473036896878,0.19299905392620625,0.22232734153263956
9,0,1310,414,73.39847328244275,162.03053435114504,331.66717324165165,720.599067653402,186.62829089214028,0.14045801526717558,0.14427480916030536,0.0015267175572519084
9,0,1150,375,254.53391304347826,177.15652173913043,248.11841512287356,675.641587901704,156.51121361058904,0.17391304347826086,0.1591304347826087,0.17043478260869566
9,0,1171,390,435.7916310845431,178.15542271562768,293.07699230115395,677.9382690570019,173.76082249582396,0.16310845431255339,0.19897523484201537,0.20068317677198974
9,0,1099,354,639.5150136487716,190.7825295723385,290.26433328009443,398.05734719544125,90.47414764518908,0.09554140127388536,0.01637852593266606,0.017288444040036398
9,0,1092,374,835.6364468864468,200.8956043956044,252.26068627648056,442.04587811454985,141.73310892406153,0.0521978021978022,0.06135531135531135,0.21428571428571427
9,0,1150,397,935.4226086956522,300.9573913043478,345.0266192816198,584.3016627599281,199.1284415879054,0.0052173913043478265,0.11826086956521739,0.09130434782608696
9,0,1167,418,161.47043701799487,301.1670951156812,236.7804028081555,505.30626945369295,113.08763048971014,0.01713796058269066,0.17652099400171378,0.11739502999143102
9,-2,1530,510,727.562091503268,311.78496732026144,491.93241915502585,746.5884014695184,246.76923405527486,0.0457516339869281,0.12156862745098039,0.12156862745098039
9,0,1210,415,343.997520661157,313.1652892561983,231.91321699338732,506.07846458576387,130.3020627006481,0.028925619834710745,0.15454545454545454,0.14710743801652892
9,-1,1285,389,528.7214007782101,313.56186770428013,312.33327741530957,535.9255498190905,134.69116625536117,0.088715953307393,0.11050583657587548,0.11750972762645914
9,-1,1276,425,83.22335423197492,424.0721003134796,186.35685269897112,712.8129833629646,80.57010298641399,0.13479623824451412,0.018808777429467086,0.05172413793103448
9,0,1241,358,255.08863819500402,429.38920225624497,180.30640596176818,624.9097625384748,65.08073146801325,0.1587429492344883,0.1788879935535858,0.024174053182917002
9,0,1392,448,860.1551724137931,431.1451149425287,311.50178359099664,742.5852634925395,144.13121779623907,0.09123563218390805,0.07040229885057471,0.07614942528735633
9,-4,1573,495,464.453909726637,435.28480610298794,251.32861313107423,811.950671879109,121.66601935314247,0.08773045136681501,0.003814367450731087,0.0025429116338207248
9,-1,1471,441,658.0842963970089,442.068660774983,254.42797229549615,945.7852245151007,69.90515707945451,0.14683888511216858,0.09789259007477906,0.1733514615907546
9,0,1296,428,775.6427469135803,567.4953703703703,291.77746282482985,814.0416452332283,-195.73660765314708,0.007716049382716049,0.030864197530864196,0.09953703703703703
9,0,1617,557,574.482374768089,569.6184291898578,629.4952057395712,878.9644841125701,-286.59268693142803,0.036487322201607914,0.05380333951762523,0.11193568336425479
9,0,1016,313,937.5029527559055,552.2470472440945,160.05707789538428,504.5344401001348,124.57850281323772,0.18700787401574803,0.20964566929133857,0.09448818897637795
9,-1,1480,490,370.2925675675676,572.452027027027,317.5772420562571,830.2504012965364,-136.3761673666886,0.06013513513513514,0.13986486486486485,0.11351351351351352
9,0,1147,361,148.16216216216216,579.4742807323453,211.23961450552451,520.8596262263018,-81.1858903367247,0.1002615518744551,0.1002615518744551,0.10985178727114212
9,0,1347,407,278.27468448403863,678.2561247216036,247.34993818921794,949.7658774841111,-130.5781485872285,0.08092056421677803,0.16481069042316257,0.16481069042316257
9,0,1347,408,877.5879732739421,667.8841870824053,256.0789347937098,708.6621627207496,181.52466505614575,0.13140311804008908,0.062360801781737196,0.09873793615441723
9,0,1281,398,88.08430913348946,680.5971896955504,277.67595207930117,687.0711552559515,-121.21506361211505,0.09523809523809523,0.13036690085870414,0.07962529274004684
9,-1,1255,381,461.35617529880477,676.4414342629482,213.22054951509926,601.0736616879585,178.4730509039946,0.12270916334661354,0.20159362549800797,0.16334661354581673
