Digit,euler,Area,Perimetro,xm,ym,xx,yy,xy,red,green,blue
3,1,1076,325,823.553903345725,65.85501858736059,214.2879866225412,577.729909758019,164.24945067094086,0.026022304832713755,0.040892193308550186,0.040892193308550186
3,1,973,289,630.147995889003,69.3360739979445,146.7016326742596,437.0967151106606,99.87112573926424,0.16341212744090441,0.16341212744090441,0.16341212744090441
3,1,1061,328,299.42601319509896,80.33553251649387,209.5847710045491,538.9788411160498,121.25856673189992,0.2403393025447691,0.2403393025447691,0.09896324222431668
3,1,975,313,470.3723076923077,78.6123076923077,225.87882287969114,414.1471305719915,144.66844339250383,0.2605128205128205,0.2605128205128205,0.2441025641025641
3,1,1102,320,108.05535390199637,93.00998185117967,188.7564640762066,703.6832034479467,139.64100826413596,0.1869328493647913,0.16152450090744103,0.09074410163339383
3,0,915,294,1195.5650273224044,147.72677595628414,5.598776911618188,2499.490375944344,83.69754844874842,0.2010928961748634,0.2174863387978142,0.2502732240437158
3,1,942,317,836.7537154989384,222.4723991507431,138.69093630136922,565.6653740742331,61.296811680454994,0.13800424628450106,0.04777070063694268,0.25477707006369427
3,1,1137,378,640.0448548812665,232.3905013192612,256.3190082682995,643.968880751323,28.832088331342675,0.1310466138962181,0.0712401055408971,0.07475813544415127
3,1,1104,354,464.6947463768116,241.60416666666666,222.88236370377126,560.1775551026658,49.66993131037452,0.10326086956521739,0.21739130434782608,0.1213768115942029
3,1,1095,346,290.875799086758,254.26392694063927,194.9818344071391,604.9303425700055,51.7030996017711,0.0273972602739726,0.14520547945205478,0.0776255707762557
3,1,1008,315,109.05257936507937,262.92857142857144,152.22838620401853,671.5921201814053,74.30137471654962,0.18452380952380953,0.18452380952380953,0.18452380952380953
3,1,845,279,642.1384615384616,390.0994082840237,140.4601183431223,456.5037274605129,0.29984524348401465,0.08284023668639054,0.08284023668639054,0.10295857988165681
3,1,1127,351,476.7950310559006,400.0044365572316,189.66961151189753,681.5696342654992,141.08875318965875,0.00709849157054126,0.21472937000887313,0.08695652173913043
3,1,1227,367,293.10513447432766,413.08557457212714,197.72733305036672,807.3447552322177,81.7848091932974,0.06193969030154849,0.05378973105134474,0.07497962510187449
3,1,1183,358,110.89940828402366,421.7903634826712,212.864775643111,1170.327988287143,219.66023098430742,0.023668639053254437,0.03296703296703297,0.0008453085376162299
3,1,939,289,838.5101171458999,532.4078807241747,152.69505206297617,386.1882659026887,-63.225106354570016,0.1810436634717785,0.2161874334398296,0.10756123535676251
3,1,1032,333,643.6540697674419,544.2209302325581,191.1429291733657,556.0403371192515,122.00762799713993,0.0,0.16085271317829458,0.02422480620155039
3,1,1215,351,485.198353909465,560.4518518518519,174.2018079899717,817.9151714677573,90.25934461213183,0.06255144032921811,0.11522633744855967,0.06748971193415639
3,1,1122,323,291.5267379679144,566.7245989304813,140.6931353484688,670.0391275129514,58.00513550097821,0.2014260249554367,0.0213903743315508,0.04188948306595366
