Digit,euler,Area,Perimetro,xm,ym,xx,yy,xy,red,green,blue
7,1,769,275,145.48764629388816,66.6592977893368,178.5905495966108,800.7057685576146,-123.34100997529458,0.2613784135240572,0.26007802340702213,0.2847854356306892
7,1,434,143,697.9861751152074,64.17050691244239,130.08275818132097,357.79581218543626,-211.51377179384144,0.2511520737327189,0.04608294930875576,0.08064516129032258
7,1,145,70,680.8275862068965,38.15172413793103,87.57717003574362,2.5838763376932548,-8.235909631388495,0.696551724137931,0.696551724137931,0.696551724137931
7,1,813,300,328.42681426814266,63.86469864698647,188.63086771090457,464.9288030149678,-0.31986522817169316,0.1980319803198032,0.16482164821648215,0.12300123001230012
7,1,812,296,511.22536945812806,68.35837438423646,151.54649924777914,532.052602283482,-53.62140703487239,0.24014778325123154,0.1330049261083744,0.1477832512315271
7,1,91,49,836.6373626373627,43.81318681318681,39.15420842880849,1.6903755585076397,-1.7930201666458743,2.3736263736263736,2.4835164835164836,2.5824175824175826
7,1,522,193,865.1628352490421,63.85632183908046,177.93708621431142,288.87016118377596,-164.2773704144056,0.39080459770114945,0.35823754789272033,0.2950191570881226
7,1,807,283,65.79553903345725,182.6071871127633,329.32250798081895,457.39340559448465,-39.95268169317569,0.12267657992565056,0.16604708798017348,0.22428748451053285
7,1,933,332,236.62808145766346,189.81028938906752,277.0738952473839,509.87719316384755,-89.19703063451016,0.09110396570203644,0.03429796355841372,0.012861736334405145
7,1,718,266,419.2883008356546,191.5933147632312,201.7093617368082,499.7371140819814,-53.2072648411995,0.057103064066852366,0.09331476323119778,0.0947075208913649
7,1,723,298,812.911479944675,198.61687413554634,192.09451551374514,450.6900057199746,121.91076064269873,0.326417704011065,0.29045643153526973,0.11756569847856155
7,1,966,365,624.4016563146998,203.3592132505176,275.87179849878885,544.8906345777141,-33.87926991842687,0.14803312629399587,0.11076604554865424,0.2194616977225673
7,1,796,308,147.84422110552765,297.45603015075375,265.31744147874997,720.4817349940859,-31.888759122244664,0.1457286432160804,0.20979899497487436,0.1620603015075377
7,1,853,308,316.021101992966,296.8757327080891,343.9292147293454,473.19674990275234,-48.76760045574338,0.01406799531066823,0.02813599062133646,0.021101992966002344
7,1,907,301,506.4355016538037,309.51267916207274,274.05620380016626,811.7029814659763,-222.5562384443183,0.044101433296582136,0.04299889746416759,0.06504961411245866
7,1,993,372,732.6797583081571,313.52064451158105,329.5087242113659,385.7158376510779,-22.796007094992092,0.0986908358509567,0.0986908358509567,0.0986908358509567
7,1,913,304,916.579408543264,307.3800657174151,240.59418716386426,239.23232989710232,-53.89053095784038,0.18729463307776562,0.27491785323110624,0.2267250821467689
7,1,984,368,263.005081300813,406.6443089430894,314.4644050746865,617.4608822460286,189.8829049342312,0.12398373983739837,0.11077235772357724,0.11585365853658537
7,1,868,327,88.84677419354838,406.2096774193548,270.9408075665242,509.5827634904126,167.99756577969674,0.13018433179723501,0.13018433179723501,0.1313364055299539
7,1,1038,366,434.65028901734104,415.8554913294798,300.2640220744652,654.5841268780641,221.42345217012917,0.12427745664739884,0.10789980732177264,0.08766859344894026
7,1,787,277,650.5857687420585,430.6836086404066,301.07110623875633,745.5352205228119,266.447085663036,0.048284625158831,0.21855146124523506,0.10038119440914867
7,1,712,256,832.8272471910112,435.0042134831461,220.30021264683455,440.65026314542047,-105.93326087296009,0.28370786516853935,0.3553370786516854,0.28651685393258425
7,1,831,313,135.6835138387485,567.5908543922984,263.18623843512614,958.210457874171,102.52514404954854,0.19494584837545126,0.19855595667870035,0.2214199759326113
