Digit,euler,Area,Perimetro,xm,ym,xx,yy,xy,red,green,blue
6,0,856,305,708.5584112149533,314.4707943925234,134.8423825224745,461.3940068455704,-1.8364949995593634,0.2523364485981308,0.2523364485981308,0.2523364485981308
6,1,1235,425,77.24534412955465,423.1327935222672,314.39567670343786,685.6520015079877,63.76175187267654,0.0016194331983805667,0.0008097165991902834,0.04291497975708502
6,1,1387,471,248.31362653208365,438.21268925739,369.0645799989434,848.6144604680012,99.74872398920706,0.12256669069935111,0.02883922134102379,0.1780821917808219
6,1,1208,426,421.6225165562914,439.88079470198676,302.96843340204214,705.245723871747,46.53364435772528,0.004966887417218543,0.03394039735099338,0.005794701986754967
6,1,1499,536,640.5617078052035,450.92528352234825,557.3375864096452,989.1311752865149,58.3488400761853,0.11874583055370247,0.07671781187458306,0.08939292861907938
6,1,1375,453,816.7534545454546,459.2690909090909,407.3363062478602,662.8323173553799,-17.64492958673509,0.16290909090909092,0.17527272727272727,0.15781818181818183
6,1,1687,568,136.1802015411974,581.108476585655,457.63557719708115,1203.859602124954,-26.861871299362974,0.0995850622406639,0.05216360403082395,0.12863070539419086
6,-1,1821,579,698.8034047226798,595.4365733113674,322.4654689130839,1275.9922703006305,-171.14646169939078,0.06644700713893466,0.08951125755079627,0.08621636463481604
6,0,1392,449,336.180316091954,596.3254310344828,310.05441139434697,824.986767055525,-129.37261723395204,0.12140804597701149,0.022270114942528736,0.05244252873563218
6,0,1199,410,882.6230191826522,588.7497914929107,368.92544176022056,648.2943598398124,-275.3587107966887,0.11676396997497915,0.08673894912427023,0.1067556296914095
6,0,1559,500,523.2841565105837,607.0878768441308,370.35094205639325,885.6657863196451,-143.667049032636,0.15779345734445158,0.09749839640795381,0.11289288005131494
6,0,866,296,47.18129330254042,691.7990762124712,138.57567777309578,470.1212924491265,-139.9485623156579,0.22055427251732102,0.23672055427251731,0.2586605080831409
6,0,1341,422,233.59433258762118,695.2669649515287,323.651988760379,613.4887595431064,-103.63293890107889,0.07084265473527218,0.08650260999254288,0.07009694258016405
6,0,997,332,435.78535606820463,695.1634904714142,176.7282509514189,422.66233806737,-46.74825781257823,0.07622868605817452,0.05917753259779338,0.25376128385155466
6,1,1239,421,801.6214689265537,706.820823244552,247.44751325785182,652.1599860858405,-166.36887320282403,0.20258272800645682,0.20258272800645682,0.0129136400322841
6,0,1341,411,607.820283370619,727.6987322893364,235.1243014856591,815.5796329939039,-48.018348634126596,0.008948545861297539,0.008948545861297539,0.008948545861297539
6,1,1524,499,127.17782152230971,814.0400262467192,445.752500241113,1086.1880304453662,-105.21446660949732,0.05643044619422572,0.08792650918635171,0.09317585301837271
6,0,1682,520,336.30737217598096,812.7592152199762,378.7741311444843,799.7155066373525,-47.01338541536825,0.09096313912009513,0.0624256837098692,0.1450653983353151
6,0,1408,431,718.5603693181819,812.0532670454545,352.8457873635343,706.8515660309931,-148.3807014906779,0.12428977272727272,0.05042613636363636,0.140625
6,1,1348,447,913.2084569732938,826.6186943620178,393.2317682421999,790.3501549718203,-4.6682886615162715,0.16765578635014836,0.10534124629080119,0.12314540059347182
6,0,1516,485,496.31068601583115,830.2163588390501,361.88038712830166,779.377990963636,-60.73410620924551,0.055408970976253295,0.16688654353562005,0.01978891820580475
6,1,1080,347,41.68703703703704,924.1861111111111,213.77057270233195,632.5496219135821,-98.05286522633833,0.23425925925925925,0.18611111111111112,0.18611111111111112
6,0,1258,420,227.86009538950717,932.8012718600954,313.8723185918425,653.7967551391339,-86.10570441384334,0.16295707472178061,0.06120826709062003,0.06120826709062003
6,0,1043,346,417.9865771812081,929.1572387344199,204.18198665438103,431.1699068528833,-44.720804082171526,0.1840843720038351,0.012464046021093002,0.12464046021093
6,1,1068,365,816.2799625468165,937.8661048689139,337.86075954907574,588.7058548653731,-104.78742074524052,0.20973782771535582,0.056179775280898875,0.08239700374531835
6,1,1149,380,620.2619669277633,940.4717145343777,278.6615735028172,478.21090576355346,11.355973825207911,0.144473455178416,0.12619669277632725,0.10791993037423847
6,1,1401,452,127.08850820842255,1064.8672376873662,370.0107244697774,885.7582485438325,11.837589241069509,0.0649536045681656,0.09707351891506068,0.10349750178443969
6,0,1378,420,316.64731494920176,1065.5972423802612,336.1716945321532,693.3523000881542,-133.37716995878145,0.10740203193033382,0.06676342525399129,0.1676342525399129
6,-5,2022,515,507.7482690405539,1067.6399604352127,638.1814386456972,681.9218057352118,-373.15393676492386,0.08902077151335312,0.09792284866468842,0.09792284866468842
6,0,1165,388,701.8274678111588,1086.3124463519314,265.04405238619074,615.8697592513636,-67.51862513599917,0.2111587982832618,0.004291845493562232,0.2111587982832618
6,0,991,334,899.7860746720485,1081.3279515640768,212.9148817663081,477.895475016674,37.62111577345058,0.015136226034308779,0.015136226034308779,0.015136226034308779
6,1,1665,526,228.6906906906907,1202.7801801801802,426.96078420762933,978.4165441116784,2.226301977643743,0.03543543543543543,0.07387387387387387,0.04804804804804805
6,1,1327,440,58.229841748304445,1208.1198191409194,271.6615661392366,820.4747164705768,-24.797697692527436,0.15825169555388094,0.11981914091936699,0.08440090429540316
6,0,1552,488,599.1688144329897,1210.4458762886597,454.95474910986377,668.7767097991891,-37.39292499201838,0.07152061855670103,0.05219072164948454,0.0586340206185567
6,0,1182,396,777.9644670050761,1211.5363790186125,313.18824671255425,731.5549371424131,-112.9961692733923,0.06175972927241963,0.043993231810490696,0.038917089678511
6,0,1262,394,392.18225039619654,1215.096671949287,258.4010161718179,746.7513518398628,-157.44947270076955,0.12123613312202852,0.13391442155309033,0.15847860538827258
